gene,is_known,p_S1,p_S2,p_mean,p_max,p_fisher,p_bonf,p_hmp
MAPK7,False,0.0004997501249375312,0.0518962075848303,0.0002534043005902875,0.0004997501249375258,0.000299807889806436,0.0009995002498750624,0.03146374206220988
CTB-187M2.1,False,0.0004997501249375312,0.0978043912175648,0.0005935422900232856,0.0004997501249375258,0.0005340475657783506,0.0009995002498750624,0.031534410991976014
CTD-2008P7.8,False,0.2193903048475762,0.0159680638722554,0.019491220807531406,0.015968063872255356,0.023310784720382727,0.0319361277445108,0.17253810409489914
TNFAIP1,False,0.04397801099450275,0.5449101796407185,0.12992371200950115,0.043978010994502714,0.11337878428046899,0.0879560219890055,0.2852849277955083
SUPT6H,False,0.0074962518740629685,0.1836327345309381,0.009196442470870148,0.007496251874062998,0.010445549807305832,0.014992503748125937,0.12001868262296907
RP11-1148O4.2,False,0.744127936031984,0.6327345309381237,0.7592005060593134,0.6327345309381237,0.8254906490316001,1.0,0.8269976775204675
CTD-2349P21.9,False,0.06546726636681659,0.1317365269461078,0.03153242424441849,0.06546726636681655,0.04961769612083489,0.13093453273363317,0.2957485158559993
CTD-2349P21.11,False,0.0004997501249375312,0.2994011976047904,0.0034786763977494584,0.0004997501249375258,0.0014674359140148807,0.0009995002498750624,0.03158852162896853
NF1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
COPRS,False,0.6381809095452274,0.1217564870259481,0.2827705848555089,0.12175648702594821,0.2762225420597104,0.2435129740518962,0.45221404677132876
CDK5R1,False,0.001999000499750125,0.0039920159680638,4.594736030516522e-05,0.001999000499750103,0.00010165429775321755,0.00399800099950025,0.051613977409250764
LIG3,False,0.5122438780609695,0.4890219560878243,0.5008954588175292,0.4890219560878243,0.5972641658343342,0.9780439121756486,0.7073638590698738
UNC45B,False,0.592703648175912,0.0019960079840319,0.030756284046427718,0.001996007984031878,0.009156344872820465,0.0039920159680638,0.06307628276309792
SLFN12L,False,0.0009995002498750624,0.0019960079840319,1.2169547560003657e-05,0.0009995002498750516,2.817924621545398e-05,0.001999000499750125,0.036496593430090485
TBC1D3G,False,0.008995502248875561,0.6726546906187625,0.08745129038264765,0.008995502248875575,0.03695599409062944,0.017991004497751123,0.13324257361280828
TADA2A,False,0.42828585707146427,0.1317365269461078,0.17917770024111124,0.13173652694610782,0.21862620193701654,0.2634730538922156,0.44888208846085426
RP11-697E22.1,False,0.6896551724137931,0.0019960079840319,0.045928230533861525,0.001996007984031878,0.01044554980730572,0.0039920159680638,0.0630911687298516
CWC25,False,0.14742628685657172,0.0019960079840319,0.002748794259339049,0.001996007984031878,0.002686934734630664,0.0039920159680638,0.06275898303563826
RP1-56K13.2,False,0.1539230384807596,0.3073852295409182,0.1407528146607132,0.1539230384807596,0.19166559173202535,0.3078460769615192,0.4529108136578383
FBXO47,False,0.4257871064467766,0.0119760479041916,0.041915195152548046,0.0119760479041916,0.032016449251713985,0.0239520958083832,0.15263298954806545
GSDMA,False,0.010994502748625687,0.0019960079840319,0.0001284496067806007,0.001996007984031878,0.0002573496202106229,0.0039920159680638,0.05812605091239998
CSF3,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
MSL1,False,0.5287356321839081,0.091816367265469,0.18693981712212604,0.09181636726546905,0.19541123956745865,0.183632734530938,0.395553517281813
CDC6,False,0.07296351824087956,0.0039920159680638,0.0018424001882281216,0.003992015968063756,0.0026625872223098312,0.0079840319361276,0.08700497521783489
KRTAP4-8,False,0.005497251374312844,0.0019960079840319,6.311596366226357e-05,0.001996007984031878,0.00013628040749247283,0.0039920159680638,0.054116979750698894
KRTAP4-4,False,0.0014992503748125937,0.1137724550898203,0.001579191759048748,0.0014992503748125774,0.0016505270062946442,0.0029985007496251873,0.05440130106562157
KRTAP9-3,False,0.08045977011494253,0.0019960079840319,0.0012351052438940302,0.001996007984031878,0.001563682485483886,0.0039920159680638,0.06241298895961969
KRT17,False,0.672663668165917,0.029940119760479,0.15522702460460436,0.029940119760478945,0.09878621265700771,0.059880239520958,0.23943382671059385
KLHL10,False,0.020989505247376312,0.0079840319361277,0.0008391648033221344,0.007984031936127733,0.0016245365028588754,0.0159680638722554,0.1075539765913057
PSMC3IP,False,0.3238380809595202,0.0958083832335329,0.10629214552599531,0.09580838323353291,0.1387785168497746,0.1916167664670658,0.3845377032889328
ETV4,False,0.38130934532733635,0.6526946107784432,0.5255295782082183,0.3813093453273364,0.5950164179838345,0.7626186906546727,0.6938213117354471
MEOX1,False,0.25337331334332835,0.5489021956087824,0.35102242764227176,0.25337331334332835,0.41343835983727906,0.5067466266866567,0.5888180976408035
GJC1,False,0.0004997501249375312,0.059880239520958,0.00030519442352439086,0.0004997501249375258,0.00034164986530704766,0.0009995002498750624,0.03148376780861013
DCAKD,False,0.25487256371814093,0.029940119760479,0.03619210765879444,0.029940119760478945,0.04483580409664156,0.059880239520958,0.23148542155827215
SP2,False,0.0004997501249375312,0.0099800399201596,3.55820924914374e-05,0.0004997501249375258,6.587809150926383e-05,0.0009995002498750624,0.030851856435193822
RP11-357H14.17,False,0.0014992503748125937,0.0019960079840319,1.7807366956335002e-05,0.0014992503748125774,4.1055508613996317e-05,0.0029985007496251873,0.04138029443011824
IGF2BP1,False,0.6146926536731634,0.0958083832335329,0.23663270066836406,0.09580838323353291,0.2256790987004662,0.1916167664670658,0.4071584073974926
RP11-304F15.4,False,0.08245877061469266,0.4530938123752495,0.14336880098979177,0.08245877061469264,0.16017322209978357,0.16491754122938532,0.37353081218501205
RP11-893F2.15,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
TMEM92,False,0.013493253373313344,0.2874251497005988,0.024965805787302453,0.013493253373313308,0.025412013508318898,0.026986506746626688,0.16055038246923498
CACNA1G,False,0.19790104947526238,0.0019960079840319,0.0041938981369521455,0.001996007984031878,0.0034905614187595857,0.0039920159680638,0.06286616715197257
KIF2B,False,0.12893553223388307,0.7964071856287425,0.4152903022749135,0.1289355322338831,0.3364056421052143,0.25787106446776614,0.4711048611994448
ANKFN1,False,0.4617691154422789,0.1297405189620758,0.1934608712145791,0.12974051896207583,0.2285518320615384,0.2594810379241516,0.45007443311140694
MRPS23,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-159D12.5,False,0.12843578210894552,0.716566866267465,0.3457617286739296,0.12843578210894546,0.31158725223247663,0.25687156421789104,0.4667209991218528
LPO,False,0.5517241379310345,0.3632734530938123,0.43827104998961486,0.3632734530938123,0.5225739274106868,0.7265469061876246,0.6618854678106112
MPO,True,0.5292353823088456,0.0039920159680638,0.03408293993693823,0.003992015968063756,0.015126584378804764,0.0079840319361276,0.08901830904661631
SKA2,False,0.35132433783108447,0.0219560878243512,0.045065640590235656,0.02195608782435121,0.04523901746143233,0.0439121756487024,0.203296071935762
MED13,False,0.1359320339830085,0.0419161676646706,0.022779813272040705,0.041916167664670656,0.03514192067397448,0.0838323353293412,0.25312902768315465
CTD-2501B8.1,False,0.16391804097951024,0.0019960079840319,0.0031907700115449966,0.001996007984031878,0.0029528133172428417,0.0039920159680638,0.06280119843445012
CTC-264K15.6,False,0.5167416291854073,0.0019960079840319,0.022431814354074486,0.001996007984031878,0.008124311302971754,0.0039920159680638,0.06306072801216107
PECAM1,False,0.3793103448275862,0.0079840319361277,0.027355470464313303,0.007984031936127733,0.020592424879532945,0.0159680638722554,0.12505552347806315
POLG2,False,0.07896051974012994,0.0998003992015968,0.028357369103827246,0.07896051974012996,0.04604761904276067,0.15792103948025987,0.2969271070281145
CTD-2535L24.2,False,0.03398300849575212,0.0019960079840319,0.00044011900635232415,0.001996007984031878,0.0007189000805719603,0.0039920159680638,0.06140481160767951
PRKCA,False,0.00849575212393803,0.1017964071856287,0.0048437313408639104,0.00849575212393805,0.006964506290623063,0.01699150424787606,0.1252304149420909
RP11-147L13.14,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
WIPI1,False,0.0009995002498750624,0.0019960079840319,1.2169547560003657e-05,0.0009995002498750516,2.817924621545398e-05,0.001999000499750125,0.036496593430090485
ABCA9,False,0.8885557221389305,0.2694610778443114,0.665457163208625,0.2694610778443114,0.5816954821538843,0.5389221556886228,0.6430547094391241
ABCA10,False,0.0024987506246876563,0.0019960079840319,2.9025077685207457e-05,0.001996007984031878,6.587809150926383e-05,0.0039920159680638,0.04710905650314008
RP11-101O21.1,False,0.27886056971514245,0.0019960079840319,0.007140027419607398,0.001996007984031878,0.004727632596969178,0.0039920159680638,0.0629574878394757
GRB2,False,0.3843078460769615,0.3233532934131736,0.2973221717165049,0.32335329341317354,0.3834042418402259,0.6467065868263472,0.5926258538399924
RP11-16C1.1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
SRP68,False,0.028985507246376812,0.029940119760479,0.0037794744947838854,0.02898550724637683,0.006985607241187131,0.057971014492753624,0.17162482629699216
UBALD2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
QRICH2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
MFSD11,False,0.00399800099950025,0.0379241516966067,0.0008718239244516202,0.003998000999500206,0.001484993474373586,0.0079960019990005,0.08504966293997102
RP11-13K12.5,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-806H10.4,False,0.03698150924537731,0.0019960079840319,0.00048497425715243736,0.001996007984031878,0.0007760908042409032,0.0039920159680638,0.061543382843722065
