dataset_id	platform	split_strength	analysis_unit	excluded_feature	repeat	method	n_per_group	n_evaluated_features	observed_top_k_overlap_fraction	pseudo_top_k_overlap_fraction	specificity_margin	observed_all_feature_spearman	pseudo_all_feature_spearman	split_seed	sampling_seed
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	0	absolute_mean_shift	70	4999	0.29	0.01	0.2799999999999999	0.1069760396333991	0.022703050147293	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	0	welch_abs_t	70	4999	0.17	0.0	0.17	0.0698968169641106	-0.0051368203052375	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	1	pgaa_w	70	4999	0.34	0.09	0.25	0.27080183566125	0.2279860693387177	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	1	pgaa_h	70	4999	0.05	0.05	0.0	0.0506269538399168	0.0622127439097663	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	1	absolute_mean_shift	70	4999	0.31	0.06	0.25	0.1062583850845807	0.0415099172125077	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	1	welch_abs_t	70	4999	0.22	0.04	0.18	0.0710111874956023	-0.004449657086386	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	2	pgaa_w	70	4999	0.34	0.08	0.26	0.2716714259538583	0.2060543081005157	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	2	pgaa_h	70	4999	0.05	0.01	0.04	0.0500870267902994	0.0677968909117499	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	2	absolute_mean_shift	70	4999	0.27	0.04	0.23	0.1087771436212225	0.0360266670432804	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	2	welch_abs_t	70	4999	0.13	0.02	0.11	0.0676702275389051	-0.0017470352654383	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	3	pgaa_w	70	4999	0.3	0.1	0.1999999999999999	0.2674448043029975	0.2111871284701118	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	3	pgaa_h	70	4999	0.05	0.07	-0.02	0.0663264201604306	0.0249358806797557	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	3	absolute_mean_shift	70	4999	0.29	0.06	0.2299999999999999	0.1098499382121142	0.0365706999298126	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	3	welch_abs_t	70	4999	0.13	0.0	0.13	0.0637982524266581	-0.0092679388703319	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	4	pgaa_w	70	4999	0.35	0.07	0.2799999999999999	0.2803812192930783	0.2234808456048953	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	4	pgaa_h	70	4999	0.05	0.03	0.02	0.0531123304501365	0.0259385228112074	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	4	absolute_mean_shift	70	4999	0.32	0.03	0.29	0.1589023011439432	0.0408242038852937	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BPTF	BPTF	4	welch_abs_t	70	4999	0.19	0.04	0.15	0.1222715419944078	0.014391815746448	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	0	pgaa_w	70	4999	0.2	0.09	0.11	0.2495285237119452	0.1846108136393185	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	0	pgaa_h	70	4999	0.06	0.04	0.0199999999999999	0.0506211581580382	0.0257858556697907	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	0	absolute_mean_shift	70	4999	0.18	0.08	0.0999999999999999	0.0866170882278849	0.0112293560286162	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	0	welch_abs_t	70	4999	0.02	0.03	-0.0099999999999999	0.0230337872141783	-0.0335319657448896	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	1	pgaa_w	70	4999	0.28	0.14	0.14	0.2481170271028996	0.21077499984991	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	1	pgaa_h	70	4999	0.04	0.03	0.01	0.0185049973429586	0.0327503093014611	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	1	absolute_mean_shift	70	4999	0.24	0.11	0.13	0.083096570252386	0.0272702447825589	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	1	welch_abs_t	70	4999	0.12	0.02	0.0999999999999999	0.0272033826693309	-0.0193924323404751	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	2	pgaa_w	70	4999	0.18	0.06	0.12	0.2524234018472362	0.228742655325783	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	2	pgaa_h	70	4999	0.0	0.01	-0.01	0.0666668130104671	0.0350687494302679	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	2	absolute_mean_shift	70	4999	0.16	0.02	0.14	0.092974731375541	0.0471749852570808	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	2	welch_abs_t	70	4999	0.09	0.0	0.09	0.0353344788062214	0.0083018462035744	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	3	pgaa_w	70	4999	0.17	0.1	0.07	0.2534342658207512	0.2183958937285657	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	3	pgaa_h	70	4999	0.03	0.01	0.0199999999999999	0.0382991081895704	0.0345599071264289	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	3	absolute_mean_shift	70	4999	0.1	0.08	0.02	0.0770635884347699	0.0316252335769585	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	3	welch_abs_t	70	4999	0.04	0.02	0.02	0.0203405825943099	-0.0087487080129111	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	4	pgaa_w	70	4999	0.2	0.04	0.16	0.2522698052215485	0.215604445162742	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	4	pgaa_h	70	4999	0.01	0.02	-0.01	0.0369104278521578	0.0382641696810499	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	4	absolute_mean_shift	70	4999	0.11	0.04	0.07	0.0919653141236634	0.0149608785640634	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	BTF3	BTF3	4	welch_abs_t	70	4999	0.06	0.01	0.0499999999999999	0.0388588569094371	-0.0127439776553808	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	0	pgaa_w	70	4999	0.37	0.07	0.3	0.2509483860757746	0.2117999717110289	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	0	pgaa_h	70	4999	0.04	0.03	0.01	0.0485853865049522	0.0377224620890142	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	0	absolute_mean_shift	70	4999	0.37	0.05	0.32	0.1101828854712294	0.0454731237811496	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	0	welch_abs_t	70	4999	0.27	0.03	0.24	0.0666664494979828	-0.0005329574918585	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	1	pgaa_w	70	4999	0.35	0.05	0.3	0.2674907965986955	0.2120545759091794	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	1	pgaa_h	70	4999	0.03	0.04	-0.01	0.0474348963664278	0.0476056063871579	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	1	absolute_mean_shift	70	4999	0.33	0.05	0.28	0.1270594371188623	0.0302198168361427	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	1	welch_abs_t	70	4999	0.25	0.02	0.23	0.0842191332884636	-0.0115523504220652	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	2	pgaa_w	70	4999	0.31	0.09	0.22	0.2651046234216831	0.2657364455364062	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	2	pgaa_h	70	4999	0.02	0.06	-0.0399999999999999	0.0370048268426318	0.0377261760905508	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	2	absolute_mean_shift	70	4999	0.25	0.05	0.2	0.1273635497388728	0.0485845660496908	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	2	welch_abs_t	70	4999	0.17	0.02	0.15	0.077296398153035	0.006051240212028	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	3	pgaa_w	70	4999	0.33	0.05	0.28	0.260533850731731	0.1892961734723896	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	3	pgaa_h	70	4999	0.01	0.03	-0.0199999999999999	0.0598284301115772	0.0224010052215209	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	3	absolute_mean_shift	70	4999	0.34	0.03	0.31	0.1160606067146784	0.0219602072656509	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	3	welch_abs_t	70	4999	0.26	0.02	0.24	0.0693732530452968	-0.0086189424681723	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	4	pgaa_w	70	4999	0.44	0.06	0.38	0.311646659896205	0.2149503442104988	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	4	pgaa_h	70	4999	0.05	0.02	0.03	0.0333981124755966	0.0483324147109007	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	4	absolute_mean_shift	70	4999	0.39	0.07	0.32	0.1834685627381741	0.0146359646510748	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	C7orf26	C7orf26	4	welch_abs_t	70	4999	0.21	0.01	0.1999999999999999	0.1345976516856599	-0.0247276628927095	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	0	pgaa_w	70	4999	0.27	0.11	0.16	0.241298183286117	0.2131774152189382	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	0	pgaa_h	70	4999	0.07	0.02	0.05	0.0386136622871603	0.037537782409922	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	0	absolute_mean_shift	70	4999	0.26	0.08	0.18	0.1224793664821164	0.0304379919485128	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	0	welch_abs_t	70	4999	0.1	0.04	0.06	0.0693192384455282	-0.0008438629382741	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	1	pgaa_w	70	4999	0.06	0.1	-0.04	0.2352927973349772	0.1956925889859845	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	1	pgaa_h	70	4999	0.06	0.05	0.0099999999999999	0.0316649009538545	0.039383395544528	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	1	absolute_mean_shift	70	4999	0.05	0.08	-0.03	0.0682336662437914	0.0271111592358541	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	1	welch_abs_t	70	4999	0.04	0.0	0.04	0.0176241608946038	-0.0066368896349891	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	2	pgaa_w	70	4999	0.21	0.08	0.13	0.2325725291036599	0.2308217579170096	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	2	pgaa_h	70	4999	0.06	0.06	0.0	0.0274455286540942	0.0311055236438227	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	2	absolute_mean_shift	70	4999	0.19	0.04	0.15	0.066101199742095	0.034293819775652	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	2	welch_abs_t	70	4999	0.08	0.0	0.08	0.0204970846750382	-0.0151901050077962	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	3	pgaa_w	70	4999	0.16	0.14	0.0199999999999999	0.2339492852231911	0.2288714430521158	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	3	pgaa_h	70	4999	0.06	0.03	0.03	0.014347713646898	0.0399301831814476	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	3	absolute_mean_shift	70	4999	0.12	0.1	0.0199999999999999	0.0751282425548796	0.0263745322451824	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	3	welch_abs_t	70	4999	0.04	0.01	0.03	0.0168447706347992	-0.029408077822047	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	4	pgaa_w	70	4999	0.22	0.13	0.09	0.2258131514898418	0.2015145932427782	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	4	pgaa_h	70	4999	0.05	0.04	0.01	0.0600931777202637	0.0719102482530333	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	4	absolute_mean_shift	70	4999	0.2	0.1	0.1	0.09593114105826	0.0334948891363022	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC6	CCDC6	4	welch_abs_t	70	4999	0.07	0.02	0.05	0.0446056436257239	-0.0038847918444165	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	0	pgaa_w	70	5000	0.18	0.06	0.12	0.2329706444228257	0.2057300693492027	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	0	pgaa_h	70	5000	0.07	0.07	0.0	0.0621005374047898	0.0472389861195006	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	0	absolute_mean_shift	70	5000	0.11	0.04	0.07	0.0530385735064534	0.0279121766565064	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	0	welch_abs_t	70	5000	0.02	0.0	0.02	0.011710326996413	-0.0156073475526684	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	1	pgaa_w	70	5000	0.08	0.08	0.0	0.2269302988372119	0.2382984344919373	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	1	pgaa_h	70	5000	0.01	0.07	-0.06	0.0522073427664365	0.018285589531678	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	1	absolute_mean_shift	70	5000	0.07	0.07	0.0	0.070542845905565	0.0558020438694387	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	1	welch_abs_t	70	5000	0.01	0.02	-0.01	0.0244019411680776	0.0104741854434701	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	2	pgaa_w	70	5000	0.07	0.07	0.0	0.2161069051242761	0.2008812030432481	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	2	pgaa_h	70	5000	0.02	0.04	-0.02	0.0390982647344863	0.0364382794125364	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	2	absolute_mean_shift	70	5000	0.06	0.03	0.03	0.0259829188670582	0.0329781611798753	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	2	welch_abs_t	70	5000	0.0	0.01	-0.01	-0.0112338256016226	-0.0069954113679843	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	3	pgaa_w	70	5000	0.1	0.09	0.01	0.2313205939568237	0.2153362998454519	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	experimental_batch_holdout_28_vs_28	CCDC78	CCDC78	3	pgaa_h	70	5000	0.01	0.04	-0.03	0.0580271869366722	0.0230064248038692	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
