dataset_id	platform	split_strength	analysis_unit	method	median_observed_overlap	median_pseudo_overlap	median_specificity_margin	n_repeats
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Arid3a	pgaa_h	0.05	0.02	0.03	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Arid3a	pgaa_w	0.46	0.18	0.2	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Arid3a	welch_abs_t	0.08	0.03	0.05	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Batf3	absolute_mean_shift	0.15	0.09	0.0199999999999999	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Batf3	pgaa_h	0.03	0.02	0.0	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Batf3	pgaa_w	0.23	0.15	0.04	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Batf3	welch_abs_t	0.03	0.01	0.0	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Cebpd	absolute_mean_shift	0.13	0.08	0.05	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Cebpd	pgaa_h	0.04	0.04	0.0	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Cebpd	pgaa_w	0.18	0.12	0.08	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Cebpd	welch_abs_t	0.02	0.02	0.0	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Cebpe	absolute_mean_shift	0.17	0.09	0.06	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Cebpe	pgaa_h	0.05	0.04	0.01	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Cebpe	pgaa_w	0.22	0.18	0.03	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Cebpe	welch_abs_t	0.02	0.03	0.0	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Cenpu	absolute_mean_shift	0.16	0.11	0.06	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Cenpu	pgaa_h	0.03	0.02	0.0099999999999999	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Cenpu	pgaa_w	0.22	0.17	0.07	5
