gene,score
CCDC183,0.2513159303403158
FGD6,0.24916709860776237
NPHP3-AS1,0.24076010492022284
CCSAP,0.23482745706241895
AC004263.2,0.22918548090466961
AL158163.1,0.22594647811854057
AC112907.3,0.22552011308832928
DOK5,0.22421428113476938
YOD1,0.22116841554051359
AC011939.3,0.21909011033389314
TRIM16L,0.2170434277172129
CSRP2,0.21570414915443573
CAV1,0.20922978324129674
AC016405.1,0.20853020807105638
ZNF707,0.20348664093793695
CABP4,0.19357943556289722
AC027307.2,0.19265674851935002
ABCA1,0.188529284575462
LINC01484,0.18790744872900858
TAS2R30,0.18554257082442424
LINC02018,0.18471106481650593
HEXA-AS1,0.1843432119891877
AC211476.6,0.17981432603743133
PSPN,0.17910590129686932
AC005363.2,0.17737866832469223
AC023282.1,0.16887268191427313
RGS1,0.16369778202280777
AC106865.2,0.15765422197783777
NPTN-IT1,0.15582208471210793
FLJ45513,0.15521405585198195
FAM53B-AS1,0.15296153595799802
AP005432.1,0.14944697855779399
AP005131.6,0.1481972049066502
AL355574.1,0.14026647239680098
AL021155.5,0.13165139298328798
EGR1,0.127656342415778
GHRL,0.12689172435906437
TMEM140,0.12658312367352254
TBC1D3D,0.12609524189598273
SLC1A3,0.12269893699252843
AC005840.4,0.12221554378185717
AC099681.1,0.10351011445635708
AL139317.5,0.10197673614998319
STAT1,0.10099481792516646
U62317.4,0.0936210485302236
SIRPB1,0.09287050705889087
CCDC9B,0.0928373882066569
AL080317.1,0.08767276317870787
TRIQK,0.08060752700784801
AC016831.5,0.07826017621575966
TTLL13P,0.07730535753608764
AC004130.2,0.07674856515849153
SORBS1,0.07210901159637287
AL360181.2,0.06534529419514115
UPK3BL1,0.05006834495430633
TM4SF19-AS1,0.049317248043537765
SCO2,0.04712220916527761
CYP51A1-AS1,0.044030523539061346
GPR55,0.04020054279778029
ZBTB20,0.03243139927042636
PRSS27,0.03237652001271444
AC011912.1,0.030154061008017752
TRO,0.018654002670108968
CUZD1,0.012012023186407024
LRP6,0.01023032010888153
CEBPE,0.004695939598497199
HIST1H3E,0.0018835918731087797
AL132996.1,0.00010571271251940176
TCL1A,0.0
